32,23,8,25.898
32,24,80,0.000
33,1,80,0.000
33,2,8,24.705
33,3,8,23.068
33,4,8,23.189
33,5,8,25.352
33,6,8,29.337
33,7,8,34.402
33,8,8,39.866
33,9,8,43.871
33,10,8,45.831
33,11,8,46.917
33,12,8,47.501
33,13,8,47.501
33,14,8,46.917
33,15,8,45.831
33,16,8,43.871
33,17,8,39.866
33,18,8,34.402
33,19,8,29.337
33,20,8,25.352
33,21,8,23.189
33,22,8,23.068
33,23,8,24.705
33,24,80,0.000
34,1,80,0.000
34,2,8,23.648
34,3,8,22.370
34,4,8,22.965
34,5,8,25.593
34,6,8,29.899
34,7,8,35.627
34,8,8,40.656
34,9,8,43.685
34,10,8,45.598
34,11,8,46.671
34,12,8,47.329
34,13,8,47.329
34,14,8,46.671
34,15,8,45.598
34,16,8,43.685
34,17,8,40.656
34,18,8,35.627
34,19,8,29.899
34,20,8,25.593
34,21,8,22.965
34,22,8,22.370
34,23,8,23.648
34,24,80,0.000
35,1,80,0.000
35,2,8,22.740
35,3,8,21.831
35,4,8,22.875
35,5,8,25.909
35,6,8,31.158
35,7,8,36.659
35,8,8,40.634
35,9,8,43.464
35,10,8,45.261
35,11,8,46.390
35,12,8,47.120
35,13,8,47.120
35,14,8,46.390
35,15,8,45.261
35,16,8,43.464
35,17,8,40.634
35,18,8,36.659
35,19,8,31.158
35,20,8,25.909
35,21,8,22.875
35,22,8,21.831
35,23,8,22.740
35,24,80,0.000
36,1,80,0.000
36,2,8,21.992
36,3,8,21.454
36,4,8,22.916
36,5,8,27.033
36,6,8,32.325
36,7,8,36.883
36,8,8,40.526
36,9,8,43.095
36,10,8,44.876
36,11,8,46.068
36,12,8,46.875
36,13,8,46.875
36,14,8,46.068
36,15,8,44.876
36,16,8,43.095
36,17,8,40.526
36,18,8,36.883
36,19,8,32.325
36,20,8,27.033
36,21,8,22.916
36,22,8,21.454
36,23,8,21.992
36,24,80,0.000
37,1,80,0.000
37,2,8,21.410
37,3,8,21.240
37,4,8,23.766
37,5,8,28.195
37,6,8,32.824
37,7,8,36.986
37,8,8,40.227
37,9,8,42.654
37,10,8,44.443
37,11,8,45.707
37,12,8,46.593
37,13,8,46.593
37,14,8,45.707
37,15,8,44.443
37,16,8,42.654
37,17,8,40.227
37,18,8,36.986
37,19,8,32.824
37,20,8,28.195
37,21,8,23.766
37,22,8,21.240
37,23,8,21.410
37,24,80,0.000
38,1,80,0.000
38,2,8,20.998
38,3,8,21.728
38,4,8,24.784
38,5,8,28.936
38,6,8,33.199
38,7,8,36.873
38,8,8,39.824
38,9,8,42.154
38,10,8,43.970
38,11,8,45.307
38,12,8,46.272
38,13,8,46.272
38,14,8,45.307
38,15,8,43.970
38,16,8,42.154
38,17,8,39.824
38,18,8,36.873
38,19,8,33.199
38,20,8,28.936
38,21,8,24.784
38,22,8,21.728
38,23,8,20.998
38,24,80,0.000
39,1,80,0.000
39,2,8,21.097
39,3,8,22.490
39,4,8,25.687
39,5,8,29.588
39,6,8,33.363
39,7,8,36.621
39,8,8,39.343
39,9,8,41.612
39,10,8,43.461
39,11,8,44.869
39,12,8,45.913
39,13,8,45.913
39,14,8,44.869
39,15,8,43.461
39,16,8,41.612
39,17,8,39.343
39,18,8,36.621
39,19,8,33.363
39,20,8,29.588
39,21,8,25.687
39,22,8,22.490
39,23,8,21.097
39,24,80,0.000
40,1,80,0.000
40,2,8,21.644
40,3,8,23.448
40,4,8,26.567
40,5,8,30.073
40,6,8,33.367
40,7,8,36.268
40,8,8,38.811
40,9,8,41.038
40,10,8,42.920
40,11,8,44.395
40,12,8,45.515
40,13,8,45.515
40,14,8,44.395
40,15,8,42.920
40,16,8,41.038
40,17,8,38.811
40,18,8,36.268
40,19,8,33.367
40,20,8,30.073
40,21,8,26.567
40,22,8,23.448
40,23,8,21.644
40,24,80,0.000
41,1,80,0.000
41,2,8,22.695
41,3,8,24.502
41,4,8,27.357
41,5,8,30.400
41,6,8,33.248
41,7,8,35.848
41,8,8,38.246
41,9,8,40.438
41,10,8,42.349
41,11,8,43.885
41,12,8,45.079
41,13,8,45.079
41,14,8,43.885
41,15,8,42.349
41,16,8,40.438
41,17,8,38.246
41,18,8,35.848
41,19,8,33.248
41,20,8,30.400
41,21,8,27.357
41,22,8,24.502
41,23,8,22.695
41,24,80,0.000
42,1,80,0.000
42,2,8,24.167
42,3,8,25.656
42,4,8,28.030
42,5,8,30.594
42,6,8,33.041
42,7,8,35.386
42,8,8,37.660
42,9,8,39.818
42,10,8,41.750
42,11,8,43.340
42,12,8,44.605
42,13,8,44.605
42,14,8,43.340
42,15,8,41.750
42,16,8,39.818
42,17,8,37.660
42,18,8,35.386
42,19,8,33.041
42,20,8,30.594
42,21,8,28.030
42,22,8,25.656
42,23,8,24.167
42,24,80,0.000
43,1,80,0.000
43,2,8,25.943
43,3,8,26.911
43,4,8,28.607
43,5,8,30.683
43,6,8,32.776
43,7,8,34.901
43,8,8,37.063
43,9,8,39.182
43,10,8,41.126
43,11,8,42.763
43,12,8,44.095
43,13,8,44.095
43,14,8,42.763
43,15,8,41.126
43,16,8,39.182
43,17,8,37.063
43,18,8,34.901
43,19,8,32.776
43,20,8,30.683
43,21,8,28.607
43,22,8,26.911
43,23,8,25.943
43,24,80,0.000
44,1,80,0.000
44,2,8,27.904
44,3,8,28.252
44,4,8,29.133
44,5,8,30.702
44,6,8,32.477
44,7,8,34.406
44,8,8,36.460
44,9,8,38.534
44,10,8,40.480
44,11,8,42.155
44,12,8,43.549
44,13,8,43.549
44,14,8,42.155
44,15,8,40.480
44,16,8,38.534
44,17,8,36.460
44,18,8,34.406
44,19,8,32.477
44,20,8,30.702
44,21,8,29.133
44,22,8,28.252
44,23,8,27.904
44,24,80,0.000
45,1,80,0.000
45,2,8,29.945
45,3,8,29.654
45,4,8,29.657
45,5,8,30.691
45,6,8,32.163
45,7,8,33.910
45,8,8,35.856
45,9,8,37.876
45,10,8,39.814
45,11,8,41.518
45,12,8,42.969
45,13,8,42.969
45,14,8,41.518
45,15,8,39.814
45,16,8,37.876
45,17,8,35.856
45,18,8,33.910
45,19,8,32.163
45,20,8,30.691
45,21,8,29.657
45,22,8,29.654
45,23,8,29.945
45,24,80,0.000
46,1,80,0.000
46,2,8,31.975
46,3,8,31.088
46,4,8,30.219
46,5,8,30.688
46,6,8,31.853
46,7,8,33.421
46,8,8,35.254
46,9,8,37.212
46,10,8,39.131
46,11,8,40.856
46,12,8,42.358
46,13,8,42.358
46,14,8,40.856
46,15,8,39.131
46,16,8,37.212
46,17,8,35.254
46,18,8,33.421
46,19,8,31.853
46,20,8,30.688
46,21,8,30.219
46,22,8,31.088
46,23,8,31.975
46,24,80,0.000
47,1,80,0.000
47,2,8,33.923
47,3,8,32.527
47,4,8,30.845
47,5,8,30.727
47,6,8,31.565
47,7,8,32.945
47,8,8,34.659
47,9,8,36.543
47,10,8,38.434
47,11,8,40.170
47,12,8,41.717
47,13,8,41.717
47,14,8,40.170
47,15,8,38.434
47,16,8,36.543
47,17,8,34.659
47,18,8,32.945
47,19,8,31.565
47,20,8,30.727
47,21,8,30.845
47,22,8,32.527
47,23,8,33.923
47,24,80,0.000
48,1,80,0.000
48,2,8,35.739
48,3,8,33.943
48,4,8,31.548
48,5,8,30.837
48,6,8,31.315
48,7,8,32.490
48,8,8,34.072
48,9,8,35.874
48,10,8,37.725
48,11,8,39.464
48,12,8,41.049
48,13,8,41.049
48,14,8,39.464
48,15,8,37.725
48,16,8,35.874
48,17,8,34.072
48,18,8,32.490
48,19,8,31.315
48,20,8,30.837
48,21,8,31.548
48,22,8,33.943
48,23,8,35.739
48,24,80,0.000
49,1,80,0.000
49,2,8,37.391
49,3,8,35.310
49,4,8,32.328
49,5,8,31.034
49,6,8,31.120
49,7,8,32.062
49,8,8,33.498
49,9,8,35.206
49,10,8,37.008
49,11,8,38.741
49,12,8,40.357
49,13,8,40.357
49,14,8,38.741
49,15,8,37.008
49,16,8,35.206
49,17,8,33.498
49,18,8,32.062
49,19,8,31.120
49,20,8,31.034
49,21,8,32.328
49,22,8,35.310
49,23,8,37.391
49,24,80,0.000
50,1,80,0.000
50,2,8,38.862
50,3,8,36.607
50,4,8,33.174
50,5,8,31.330
50,6,8,30.994
50,7,8,31.670
50,8,8,32.941
50,9,8,34.544
50,10,8,36.287
50,11,8,38.004
50,12,8,39.644
50,13,8,39.644
50,14,8,38.004
50,15,8,36.287
50,16,8,34.544
50,17,8,32.941
50,18,8,31.670
50,19,8,30.994
50,20,8,31.330
50,21,8,33.174
50,22,8,36.607
50,23,8,38.862
50,24,80,0.000
51,1,80,0.000
51,2,8,40.147
51,3,8,37.816
51,4,8,34.069
51,5,8,31.725
51,6,8,30.947
51,7,8,31.324
51,8,8,32.407
51,9,8,33.890
51,10,8,35.564
51,11,8,37.256
51,12,8,38.913
51,13,8,38.913
51,14,8,37.256
51,15,8,35.564
51,16,8,33.890
51,17,8,32.407
51,18,8,31.324
51,19,8,30.947
51,20,8,31.725
51,21,8,34.069
51,22,8,37.816
51,23,8,40.147
51,24,80,0.000
52,1,80,0.000
52,2,8,41.250
52,3,8,38.924
52,4,8,34.991
52,5,8,32.212
52,6,8,30.988
52,7,8,31.033
52,8,8,31.901
52,9,8,33.249
52,10,8,34.843
52,11,8,36.502
52,12,8,38.167
52,13,8,38.167
52,14,8,36.502
52,15,8,34.843
52,16,8,33.249
52,17,8,31.901
52,18,8,31.033
52,19,8,30.988
52,20,8,32.212
52,21,8,34.991
52,22,8,38.924
52,23,8,41.250
52,24,80,0.000
53,1,80,0.000
53,2,8,42.179
53,3,8,39.921
53,4,8,35.917
53,5,8,32.781
53,6,8,31.119
53,7,8,30.806
53,8,8,31.431
53,9,8,32.625
53,10,8,34.127
53,11,8,35.744
53,12,8,37.411
53,13,8,37.411
53,14,8,35.744
53,15,8,34.127
53,16,8,32.625
53,17,8,31.431
53,18,8,30.806
53,19,8,31.119
53,20,8,32.781
53,21,8,35.917
53,22,8,39.921
53,23,8,42.179
53,24,80,0.000
54,1,80,0.000
54,2,8,42.946
54,3,8,40.802
54,4,8,36.827
54,5,8,33.415
54,6,8,31.339
54,7,8,30.650
54,8,8,31.005
54,9,8,32.025
54,10,8,33.421
54,11,8,34.986
54,12,8,36.647
54,13,8,36.647
54,14,8,34.986
54,15,8,33.421
54,16,8,32.025
54,17,8,31.005
54,18,8,30.650
54,19,8,31.339
54,20,8,33.415
54,21,8,36.827
54,22,8,40.802
54,23,8,42.946
54,24,80,0.000
55,1,80,0.000
55,2,8,43.563
55,3,8,41.567
55,4,8,37.700
55,5,8,34.095
55,6,8,31.643
55,7,8,30.570
55,8,8,30.631
55,9,8,31.454
55,10,8,32.730
55,11,8,34.232
55,12,8,35.879
55,13,8,35.879
55,14,8,34.232
55,15,8,32.730
55,16,8,31.454
55,17,8,30.631
55,18,8,30.570
55,19,8,31.643
55,20,8,34.095
55,21,8,37.700
55,22,8,41.567
55,23,8,43.563
55,24,80,0.000
56,1,80,0.000
56,2,8,44.044
56,3,8,42.216
56,4,8,38.520
56,5,8,34.802
56,6,8,32.023
56,7,8,30.570
56,8,8,30.315
56,9,8,30.919
56,10,8,32.059
56,11,8,33.487
56,12,8,35.111
56,13,8,35.111
56,14,8,33.487
56,15,8,32.059
56,16,8,30.919
56,17,8,30.315
56,18,8,30.570
56,19,8,32.023
56,20,8,34.802
56,21,8,38.520
56,22,8,42.216
56,23,8,44.044
56,24,80,0.000
57,1,80,0.000
57,2,8,44.403
57,3,8,42.752
57,4,8,39.274
57,5,8,35.518
57,6,8,32.467
57,7,8,30.648
57,8,8,30.064
57,9,8,30.428
57,10,8,31.413
57,11,8,32.755
57,12,8,34.346
57,13,8,34.346
57,14,8,32.755
57,15,8,31.413
57,16,8,30.428
57,17,8,30.064
57,18,8,30.648
57,19,8,32.467
57,20,8,35.518
57,21,8,39.274
57,22,8,42.752
57,23,8,44.403
57,24,80,0.000
58,1,80,0.000
58,2,8,44.651
58,3,8,43.179
58,4,8,39.952
58,5,8,36.225
58,6,8,32.962
58,7,8,30.803
